representative,fold,component_id,forms,disagreement_g1_same,disagreement_g2_same,disagreement_pairs,aligned_switches,reverse_switches,delta,switch_coverage,correct_switch_share,directional_identity
lexical,4,16177,27,245,0,245,0,0,0.0,0.0,nan,0.0
lexical,4,16201,138,8860,0,8860,2,0,0.0002257336343115124,0.0002257336343115124,1.0,0.0002257336343115124
lexical,4,16212,40,531,0,531,0,0,0.0,0.0,nan,0.0
lexical,4,16244,36,450,0,450,111,0,0.24666666666666667,0.24666666666666667,1.0,0.24666666666666667
lexical,4,16247,7,11,0,11,0,0,0.0,0.0,nan,0.0
lexical,4,16264,23,22,0,22,0,0,0.0,0.0,nan,0.0
lexical,4,16294,13,22,0,22,0,0,0.0,0.0,nan,0.0
lexical,4,16361,56,1197,0,1197,6,0,0.005012531328320802,0.005012531328320802,1.0,0.005012531328320802
lexical,4,16365,16,61,0,61,0,0,0.0,0.0,nan,0.0
lexical,4,16387,11,38,0,38,1,0,0.02631578947368421,0.02631578947368421,1.0,0.02631578947368421
lexical,4,16399,32,221,0,221,0,0,0.0,0.0,nan,0.0
lexical,4,16403,17,76,0,76,0,0,0.0,0.0,nan,0.0
lexical,4,16406,21,80,0,80,0,0,0.0,0.0,nan,0.0
lexical,4,16417,50,957,0,957,0,0,0.0,0.0,nan,0.0
lexical,4,16441,8,12,0,12,0,0,0.0,0.0,nan,0.0
lexical,4,16454,49,921,0,921,8,0,0.008686210640608035,0.008686210640608035,1.0,0.008686210640608035
lexical,4,16512,24,23,0,23,0,0,0.0,0.0,nan,0.0
lexical,4,16515,5,6,0,6,0,0,0.0,0.0,nan,0.0
lexical,4,16543,7,6,0,6,0,0,0.0,0.0,nan,0.0
lexical,4,16640,76,2400,0,2400,0,0,0.0,0.0,nan,0.0
lexical,4,16704,13,22,0,22,22,0,1.0,1.0,1.0,1.0
lexical,4,16709,15,48,0,48,0,0,0.0,0.0,nan,0.0
lexical,4,16751,20,117,0,117,0,0,0.0,0.0,nan,0.0
lexical,4,16789,15,44,0,44,0,0,0.0,0.0,nan,0.0
lexical,4,16797,53,1124,0,1124,0,0,0.0,0.0,nan,0.0
lexical,4,16803,2,1,0,1,0,0,0.0,0.0,nan,0.0
lexical,4,16825,70,1735,0,1735,0,0,0.0,0.0,nan,0.0
lexical,4,16836,4,4,0,4,0,0,0.0,0.0,nan,0.0
lexical,4,16842,72,2275,0,2275,0,0,0.0,0.0,nan,0.0
lexical,4,16883,21,68,0,68,0,0,0.0,0.0,nan,0.0
lexical,4,16899,90,3456,0,3456,3,0,0.0008680555555555555,0.0008680555555555555,1.0,0.0008680555555555555
lexical,4,16915,18,17,0,17,6,0,0.35294117647058826,0.35294117647058826,1.0,0.35294117647058826
lexical,4,16970,30,261,0,261,24,0,0.09195402298850575,0.09195402298850575,1.0,0.09195402298850575
lexical,4,16977,14,63,0,63,3,0,0.047619047619047616,0.047619047619047616,1.0,0.047619047619047616
lexical,4,16994,19,34,0,34,17,0,0.5,0.5,1.0,0.5
lexical,4,17004,129,7514,0,7514,0,0,0.0,0.0,nan,0.0
lexical,4,17008,40,537,0,537,11,0,0.020484171322160148,0.020484171322160148,1.0,0.020484171322160148
lexical,4,17020,8,12,0,12,0,0,0.0,0.0,nan,0.0
lexical,4,17029,188,16712,0,16712,9,1,0.0004786979415988511,0.0005983724269985639,0.9,0.0004786979415988511
lexical,4,17034,12,36,0,36,0,0,0.0,0.0,nan,0.0
lexical,4,17075,25,46,0,46,0,0,0.0,0.0,nan,0.0
lexical,4,17131,4,3,0,3,0,0,0.0,0.0,nan,0.0
lexical,4,17152,21,138,0,138,100,0,0.7246376811594203,0.7246376811594203,1.0,0.7246376811594203
lexical,4,17195,99,4513,0,4513,0,0,0.0,0.0,nan,0.0
lexical,4,17251,19,78,0,78,0,0,0.0,0.0,nan,0.0
lexical,4,17255,20,51,0,51,0,0,0.0,0.0,nan,0.0
lexical,4,17295,19,100,0,100,12,0,0.12,0.12,1.0,0.12
lexical,4,17363,11,18,0,18,0,0,0.0,0.0,nan,0.0
lexical,4,17380,34,253,0,253,0,0,0.0,0.0,nan,0.0
lexical,4,17401,13,22,0,22,22,0,1.0,1.0,1.0,1.0
lexical,4,17418,14,45,0,45,0,0,0.0,0.0,nan,0.0
lexical,4,17427,22,91,0,91,14,0,0.15384615384615385,0.15384615384615385,1.0,0.15384615384615385
lexical,4,17446,5,6,0,6,0,0,0.0,0.0,nan,0.0
lexical,4,17450,23,132,0,132,0,0,0.0,0.0,nan,0.0
lexical,4,17492,4,4,0,4,0,0,0.0,0.0,nan,0.0
lexical,4,17503,59,1494,0,1494,0,0,0.0,0.0,nan,0.0
lexical,4,17532,18,17,0,17,0,0,0.0,0.0,nan,0.0
lexical,4,17557,39,525,0,525,0,0,0.0,0.0,nan,0.0
lexical,4,17584,19,34,0,34,0,0,0.0,0.0,nan,0.0
lexical,4,17615,12,20,0,20,0,0,0.0,0.0,nan,0.0
lexical,4,17616,24,44,0,44,0,0,0.0,0.0,nan,0.0
lexical,4,17643,15,26,0,26,0,0,0.0,0.0,nan,0.0
lexical,4,17646,8,16,0,16,0,0,0.0,0.0,nan,0.0
lexical,4,17676,8,12,0,12,0,0,0.0,0.0,nan,0.0
lexical,4,17697,43,699,0,699,0,0,0.0,0.0,nan,0.0
lexical,4,17766,7,6,0,6,0,0,0.0,0.0,nan,0.0
lexical,4,17770,22,40,0,40,32,0,0.8,0.8,1.0,0.8
lexical,4,17805,9,18,0,18,0,0,0.0,0.0,nan,0.0
lexical,4,17833,11,30,0,30,0,0,0.0,0.0,nan,0.0
lexical,4,17842,11,36,0,36,0,0,0.0,0.0,nan,0.0
lexical,4,17874,49,847,0,847,289,0,0.3412042502951594,0.3412042502951594,1.0,0.3412042502951594
lexical,4,17877,12,36,0,36,0,0,0.0,0.0,nan,0.0
lexical,4,17878,37,346,0,346,0,0,0.0,0.0,nan,0.0
lexical,4,17884,28,132,0,132,0,0,0.0,0.0,nan,0.0
lexical,4,17920,7,16,0,16,0,0,0.0,0.0,nan,0.0
lexical,4,18019,69,1764,0,1764,0,0,0.0,0.0,nan,0.0
lexical,4,18023,14,24,0,24,0,0,0.0,0.0,nan,0.0
lexical,4,18064,24,195,0,195,0,0,0.0,0.0,nan,0.0
lexical,4,18080,111,5453,0,5453,6,0,0.0011003117549972493,0.0011003117549972493,1.0,0.0011003117549972493
lexical,4,18091,42,632,0,632,16,0,0.02531645569620253,0.02531645569620253,1.0,0.02531645569620253
lexical,4,18120,16,15,0,15,0,0,0.0,0.0,nan,0.0
lexical,4,18128,9,20,0,20,2,0,0.1,0.1,1.0,0.1
lexical,4,18180,29,252,0,252,0,0,0.0,0.0,nan,0.0
lexical,4,18191,8,12,0,12,0,0,0.0,0.0,nan,0.0
lexical,4,18196,3,2,0,2,0,0,0.0,0.0,nan,0.0
lexical,4,18231,25,225,0,225,6,0,0.02666666666666667,0.02666666666666667,1.0,0.02666666666666667
lexical,4,18271,31,330,0,330,114,0,0.34545454545454546,0.34545454545454546,1.0,0.34545454545454546
lexical,4,18286,24,23,0,23,0,0,0.0,0.0,nan,0.0
lexical,4,18313,16,28,0,28,28,0,1.0,1.0,1.0,1.0
lexical,4,18345,97,4188,0,4188,15,0,0.0035816618911174787,0.0035816618911174787,1.0,0.0035816618911174787
lexical,4,18369,10,27,0,27,0,0,0.0,0.0,nan,0.0
lexical,4,18370,13,12,0,12,8,0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666
lexical,4,18447,11,30,0,30,0,0,0.0,0.0,nan,0.0
lexical,4,18477,19,103,0,103,0,0,0.0,0.0,nan,0.0
lexical,4,18509,4,4,0,4,0,0,0.0,0.0,nan,0.0
lexical,4,18533,5,6,0,6,6,0,1.0,1.0,1.0,1.0
lexical,4,18566,12,41,0,41,0,0,0.0,0.0,nan,0.0
lexical,4,18567,33,362,0,362,0,0,0.0,0.0,nan,0.0
lexical,4,18580,14,33,0,33,0,0,0.0,0.0,nan,0.0
lexical,4,18599,16,87,0,87,0,0,0.0,0.0,nan,0.0
lexical,4,18612,23,22,0,22,0,0,0.0,0.0,nan,0.0
lexical,4,18625,52,1155,0,1155,50,0,0.04329004329004329,0.04329004329004329,1.0,0.04329004329004329
lexical,4,18627,24,199,0,199,68,0,0.3417085427135678,0.3417085427135678,1.0,0.3417085427135678
lexical,4,18638,22,92,0,92,1,0,0.010869565217391304,0.010869565217391304,1.0,0.010869565217391304
lexical,4,18664,25,46,0,46,0,0,0.0,0.0,nan,0.0
lexical,4,18674,13,22,0,22,0,0,0.0,0.0,nan,0.0
lexical,4,18690,21,139,0,139,0,0,0.0,0.0,nan,0.0
lexical,4,18709,30,245,0,245,0,0,0.0,0.0,nan,0.0
lexical,4,18762,20,19,0,19,0,0,0.0,0.0,nan,0.0
lexical,4,18798,70,1852,0,1852,0,0,0.0,0.0,nan,0.0
lexical,4,18800,29,204,0,204,0,0,0.0,0.0,nan,0.0
lexical,4,18854,15,48,0,48,0,0,0.0,0.0,nan,0.0
lexical,4,18857,30,171,0,171,0,0,0.0,0.0,nan,0.0
lexical,4,18894,11,18,0,18,0,0,0.0,0.0,nan,0.0
lexical,4,18902,21,90,0,90,0,0,0.0,0.0,nan,0.0
lexical,4,18936,10,25,0,25,0,0,0.0,0.0,nan,0.0
lexical,4,18944,24,155,0,155,0,0,0.0,0.0,nan,0.0
lexical,4,18955,15,36,0,36,0,0,0.0,0.0,nan,0.0
lexical,4,18985,72,2107,0,2107,0,0,0.0,0.0,nan,0.0
lexical,4,19031,30,281,0,281,17,0,0.060498220640569395,0.060498220640569395,1.0,0.060498220640569395
lexical,4,19038,34,289,0,289,0,0,0.0,0.0,nan,0.0
lexical,4,19063,62,1649,0,1649,0,0,0.0,0.0,nan,0.0
lexical,4,19093,15,72,0,72,0,0,0.0,0.0,nan,0.0
lexical,4,19132,58,1450,0,1450,0,0,0.0,0.0,nan,0.0
lexical,4,19170,55,984,0,984,2,0,0.0020325203252032522,0.0020325203252032522,1.0,0.0020325203252032522
lexical,4,19183,81,2881,0,2881,110,4,0.03679278028462339,0.039569593891010064,0.9649122807017544,0.03679278028462339
lexical,4,19194,43,651,0,651,0,0,0.0,0.0,nan,0.0
lexical,4,19232,8,12,0,12,0,0,0.0,0.0,nan,0.0
lexical,4,19238,14,33,0,33,0,0,0.0,0.0,nan,0.0
lexical,4,19269,29,138,0,138,0,0,0.0,0.0,nan,0.0
lexical,4,19285,12,20,0,20,0,0,0.0,0.0,nan,0.0
lexical,4,19296,18,108,0,108,0,0,0.0,0.0,nan,0.0
lexical,4,19363,18,17,0,17,0,0,0.0,0.0,nan,0.0
lexical,4,19393,19,88,0,88,0,0,0.0,0.0,nan,0.0
lexical,4,19407,20,53,0,53,0,0,0.0,0.0,nan,0.0
lexical,4,19422,62,1533,0,1533,0,0,0.0,0.0,nan,0.0
lexical,4,19433,12,36,0,36,0,0,0.0,0.0,nan,0.0
lexical,4,19444,11,30,0,30,0,0,0.0,0.0,nan,0.0
lexical,4,19476,9,24,0,24,0,0,0.0,0.0,nan,0.0
lexical,4,19484,326,51174,0,51174,26,0,0.0005080705045530933,0.0005080705045530933,1.0,0.0005080705045530933
lexical,4,19522,7,10,0,10,0,0,0.0,0.0,nan,0.0
lexical,4,19523,23,102,0,102,24,0,0.23529411764705882,0.23529411764705882,1.0,0.23529411764705882
lexical,4,19589,4,4,0,4,0,0,0.0,0.0,nan,0.0
lexical,4,19642,7,6,0,6,6,0,1.0,1.0,1.0,1.0
lexical,4,19698,20,51,0,51,51,0,1.0,1.0,1.0,1.0
lexical,4,19699,45,830,0,830,0,0,0.0,0.0,nan,0.0
lexical,4,19713,13,22,0,22,0,0,0.0,0.0,nan,0.0
lexical,4,19717,9,18,0,18,0,0,0.0,0.0,nan,0.0
lexical,4,19743,16,52,0,52,0,0,0.0,0.0,nan,0.0
lexical,4,19752,12,36,0,36,0,0,0.0,0.0,nan,0.0
lexical,4,19772,32,303,0,303,0,0,0.0,0.0,nan,0.0
lexical,4,19879,16,60,0,60,0,0,0.0,0.0,nan,0.0
lexical,4,19905,3,2,0,2,0,0,0.0,0.0,nan,0.0
lexical,4,19906,187,16677,0,16677,12,0,0.0007195538765965102,0.0007195538765965102,1.0,0.0007195538765965102
lexical,4,19908,19,113,0,113,0,0,0.0,0.0,nan,0.0
lexical,4,19915,31,343,0,343,0,0,0.0,0.0,nan,0.0
lexical,4,19922,44,684,0,684,0,0,0.0,0.0,nan,0.0
lexical,4,19961,25,214,0,214,0,0,0.0,0.0,nan,0.0
lexical,4,19962,42,722,0,722,0,0,0.0,0.0,nan,0.0
lexical,4,19965,38,430,0,430,0,0,0.0,0.0,nan,0.0
lexical,4,19975,14,60,0,60,12,0,0.2,0.2,1.0,0.2
lexical,4,19976,25,148,0,148,0,0,0.0,0.0,nan,0.0
lexical,4,19983,22,85,0,85,0,0,0.0,0.0,nan,0.0
lexical,4,19998,15,74,0,74,0,0,0.0,0.0,nan,0.0
lexical,4,20001,13,22,0,22,0,0,0.0,0.0,nan,0.0
lexical,4,20007,39,558,0,558,36,0,0.06451612903225806,0.06451612903225806,1.0,0.06451612903225806
lexical,4,20010,22,140,0,140,0,0,0.0,0.0,nan,0.0
lexical,4,20013,2,1,0,1,0,0,0.0,0.0,nan,0.0
lexical,4,20020,8,12,0,12,0,0,0.0,0.0,nan,0.0
lexical,4,20027,64,1636,0,1636,0,0,0.0,0.0,nan,0.0
lexical,4,20030,5,6,0,6,0,0,0.0,0.0,nan,0.0
lexical,4,20042,102,4673,0,4673,0,0,0.0,0.0,nan,0.0
lexical,4,20043,24,173,0,173,0,0,0.0,0.0,nan,0.0
lexical,4,20066,6,12,0,12,0,0,0.0,0.0,nan,0.0
lexical,4,20108,19,34,0,34,17,0,0.5,0.5,1.0,0.5
lexical,4,20126,40,577,0,577,0,0,0.0,0.0,nan,0.0
lexical,4,20128,12,45,0,45,0,0,0.0,0.0,nan,0.0
lexical,4,20169,18,17,0,17,0,0,0.0,0.0,nan,0.0
lexical,4,20196,49,1001,0,1001,0,0,0.0,0.0,nan,0.0
lexical,4,20200,12,36,0,36,0,0,0.0,0.0,nan,0.0
lexical,4,20214,6,5,0,5,0,0,0.0,0.0,nan,0.0
lexical,4,20240,15,48,0,48,4,0,0.08333333333333333,0.08333333333333333,1.0,0.08333333333333333
lexical,4,20264,25,46,0,46,23,0,0.5,0.5,1.0,0.5
lexical,4,20295,19,100,0,100,0,0,0.0,0.0,nan,0.0
lexical,4,20359,13,54,0,54,0,0,0.0,0.0,nan,0.0
lexical,4,20400,8,15,0,15,0,0,0.0,0.0,nan,0.0
lexical,4,20416,13,30,0,30,3,0,0.1,0.1,1.0,0.1
lexical,4,20449,21,68,0,68,0,0,0.0,0.0,nan,0.0
lexical,4,20451,108,5230,0,5230,0,0,0.0,0.0,nan,0.0
lexical,4,20456,25,178,0,178,0,0,0.0,0.0,nan,0.0
lexical,4,20529,19,34,0,34,34,0,1.0,1.0,1.0,1.0
lexical,4,20531,2,1,0,1,0,0,0.0,0.0,nan,0.0
lexical,4,20545,4,4,0,4,0,0,0.0,0.0,nan,0.0
lexical,4,20577,13,22,0,22,0,0,0.0,0.0,nan,0.0
lexical,4,20582,55,1289,0,1289,0,0,0.0,0.0,nan,0.0
lexical,4,20592,38,473,0,473,0,0,0.0,0.0,nan,0.0
lexical,4,20601,7,6,0,6,0,0,0.0,0.0,nan,0.0
lexical,4,20610,12,11,0,11,2,0,0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182
lexical,4,20622,46,850,0,850,0,0,0.0,0.0,nan,0.0
lexical,4,20688,23,132,0,132,0,0,0.0,0.0,nan,0.0
lexical,4,20702,6,9,0,9,0,0,0.0,0.0,nan,0.0
lexical,4,20705,8,12,0,12,0,0,0.0,0.0,nan,0.0
lexical,4,20752,44,782,0,782,0,0,0.0,0.0,nan,0.0
lexical,4,20754,26,243,0,243,0,0,0.0,0.0,nan,0.0
lexical,4,20756,9,18,0,18,0,0,0.0,0.0,nan,0.0
lexical,4,20800,18,17,0,17,0,0,0.0,0.0,nan,0.0
lexical,4,20855,28,231,0,231,0,0,0.0,0.0,nan,0.0
lexical,4,20910,15,63,0,63,0,0,0.0,0.0,nan,0.0
lexical,4,20965,10,24,0,24,0,0,0.0,0.0,nan,0.0
lexical,4,20985,43,747,0,747,0,0,0.0,0.0,nan,0.0
lexical,4,21002,11,18,0,18,0,0,0.0,0.0,nan,0.0
lexical,4,21008,34,416,0,416,0,0,0.0,0.0,nan,0.0
lexical,4,21060,3,3,0,3,0,0,0.0,0.0,nan,0.0
lexical,4,21078,8,12,0,12,0,0,0.0,0.0,nan,0.0
lexical,4,21079,222,23276,0,23276,0,0,0.0,0.0,nan,0.0
lexical,4,21082,22,89,0,89,0,0,0.0,0.0,nan,0.0
lexical,4,21108,6,8,0,8,0,0,0.0,0.0,nan,0.0
lexical,4,21119,7,6,0,6,0,0,0.0,0.0,nan,0.0
lexical,4,21124,13,22,0,22,0,0,0.0,0.0,nan,0.0
lexical,4,21206,54,1091,0,1091,0,0,0.0,0.0,nan,0.0
lexical,4,21213,25,47,0,47,0,0,0.0,0.0,nan,0.0
lexical,4,21265,14,13,0,13,13,0,1.0,1.0,1.0,1.0
lexical,4,21283,12,44,0,44,0,0,0.0,0.0,nan,0.0
lexical,4,21358,45,663,0,663,0,0,0.0,0.0,nan,0.0
lexical,4,21364,15,56,0,56,0,0,0.0,0.0,nan,0.0
lexical,4,21376,38,420,0,420,0,0,0.0,0.0,nan,0.0
lexical,4,21380,46,708,0,708,17,0,0.02401129943502825,0.02401129943502825,1.0,0.02401129943502825
lexical,4,21392,4,3,0,3,0,0,0.0,0.0,nan,0.0
lexical,4,21469,12,20,0,20,0,0,0.0,0.0,nan,0.0
lexical,4,21477,163,12205,0,12205,27,0,0.002212208111429742,0.002212208111429742,1.0,0.002212208111429742
lexical,4,21549,18,17,0,17,0,0,0.0,0.0,nan,0.0
lexical,4,21550,22,91,0,91,0,0,0.0,0.0,nan,0.0
lexical,4,21557,34,436,0,436,0,0,0.0,0.0,nan,0.0
lexical,4,21564,16,55,0,55,0,0,0.0,0.0,nan,0.0
lexical,4,21586,5,8,0,8,0,0,0.0,0.0,nan,0.0
lexical,4,21641,12,36,0,36,0,0,0.0,0.0,nan,0.0
lexical,4,21681,13,22,0,22,0,0,0.0,0.0,nan,0.0
lexical,4,21696,22,59,0,59,2,14,-0.2033898305084746,0.2711864406779661,0.125,-0.2033898305084746
lexical,4,21728,5,6,0,6,0,0,0.0,0.0,nan,0.0
lexical,4,21816,42,563,0,563,1,0,0.0017761989342806395,0.0017761989342806395,1.0,0.0017761989342806395
lexical,4,21834,225,23813,0,23813,0,0,0.0,0.0,nan,0.0
lexical,4,21842,41,574,0,574,0,0,0.0,0.0,nan,0.0
lexical,4,21877,19,34,0,34,0,0,0.0,0.0,nan,0.0
lexical,4,21887,10,28,0,28,20,0,0.7142857142857143,0.7142857142857143,1.0,0.7142857142857143
lexical,4,21901,131,7655,0,7655,2,0,0.0002612671456564337,0.0002612671456564337,1.0,0.0002612671456564337
lexical,4,21905,19,90,0,90,0,0,0.0,0.0,nan,0.0
lexical,4,21929,20,151,0,151,0,0,0.0,0.0,nan,0.0
lexical,4,21934,7,6,0,6,0,0,0.0,0.0,nan,0.0
lexical,4,21935,40,573,0,573,0,0,0.0,0.0,nan,0.0
lexical,4,21944,9,18,0,18,0,0,0.0,0.0,nan,0.0
lexical,4,21948,139,8106,0,8106,0,0,0.0,0.0,nan,0.0
lexical,4,21951,29,234,0,234,0,0,0.0,0.0,nan,0.0
lexical,4,21976,9,20,0,20,0,0,0.0,0.0,nan,0.0
lexical,4,22053,12,36,0,36,0,0,0.0,0.0,nan,0.0
lexical,4,22058,25,156,0,156,0,0,0.0,0.0,nan,0.0
lexical,4,22064,22,157,0,157,0,0,0.0,0.0,nan,0.0
lexical,4,22068,13,22,0,22,0,0,0.0,0.0,nan,0.0
lexical,4,22074,85,3075,0,3075,0,0,0.0,0.0,nan,0.0
lexical,4,22077,24,129,0,129,0,0,0.0,0.0,nan,0.0
lexical,4,22086,22,21,0,21,21,0,1.0,1.0,1.0,1.0
lexical,4,22130,16,61,0,61,6,0,0.09836065573770492,0.09836065573770492,1.0,0.09836065573770492
lexical,4,22149,8,12,0,12,0,0,0.0,0.0,nan,0.0
lexical,4,22156,50,390,0,390,0,0,0.0,0.0,nan,0.0
lexical,4,22318,18,116,0,116,0,0,0.0,0.0,nan,0.0
lexical,4,22319,15,26,0,26,0,0,0.0,0.0,nan,0.0
lexical,4,22343,72,1992,0,1992,4,0,0.002008032128514056,0.002008032128514056,1.0,0.002008032128514056
lexical,4,22421,20,53,0,53,0,0,0.0,0.0,nan,0.0
lexical,4,22425,54,1181,0,1181,0,0,0.0,0.0,nan,0.0
lexical,4,22508,7,6,0,6,0,0,0.0,0.0,nan,0.0
lexical,4,22522,38,593,0,593,0,0,0.0,0.0,nan,0.0
lexical,4,22558,13,22,0,22,0,0,0.0,0.0,nan,0.0
lexical,4,22571,12,36,0,36,0,0,0.0,0.0,nan,0.0
lexical,4,22582,63,1311,0,1311,0,0,0.0,0.0,nan,0.0
lexical,4,22591,13,32,0,32,0,0,0.0,0.0,nan,0.0
lexical,4,22607,7,10,0,10,0,0,0.0,0.0,nan,0.0
lexical,4,22678,29,279,0,279,0,0,0.0,0.0,nan,0.0
lexical,4,22685,17,66,0,66,0,0,0.0,0.0,nan,0.0
lexical,4,22687,5,6,0,6,0,0,0.0,0.0,nan,0.0
lexical,4,22689,90,3309,0,3309,0,0,0.0,0.0,nan,0.0
lexical,4,22761,22,165,0,165,0,0,0.0,0.0,nan,0.0
lexical,4,22773,28,185,0,185,0,0,0.0,0.0,nan,0.0
lexical,4,22777,65,1480,0,1480,0,0,0.0,0.0,nan,0.0
lexical,4,22791,41,533,0,533,0,0,0.0,0.0,nan,0.0
lexical,4,22814,90,3525,0,3525,0,0,0.0,0.0,nan,0.0
lexical,4,22907,46,529,0,529,0,0,0.0,0.0,nan,0.0
lexical,4,22917,21,72,0,72,0,0,0.0,0.0,nan,0.0
lexical,4,22941,39,636,0,636,22,0,0.03459119496855346,0.03459119496855346,1.0,0.03459119496855346
lexical,4,22958,10,25,0,25,0,0,0.0,0.0,nan,0.0
lexical,4,22988,13,22,0,22,22,0,1.0,1.0,1.0,1.0
lexical,4,23009,24,23,0,23,0,0,0.0,0.0,nan,0.0
lexical,4,23048,11,18,0,18,0,0,0.0,0.0,nan,0.0
lexical,4,23053,54,1022,0,1022,0,0,0.0,0.0,nan,0.0
lexical,4,23080,41,674,0,674,6,0,0.008902077151335312,0.008902077151335312,1.0,0.008902077151335312
lexical,4,23087,18,17,0,17,0,0,0.0,0.0,nan,0.0
lexical,4,23104,113,5758,0,5758,0,0,0.0,0.0,nan,0.0
lexical,4,23108,2,1,0,1,1,0,1.0,1.0,1.0,1.0
lexical,4,23111,50,885,0,885,0,0,0.0,0.0,nan,0.0
lexical,4,23112,15,48,0,48,0,0,0.0,0.0,nan,0.0
lexical,4,23120,8,12,0,12,0,0,0.0,0.0,nan,0.0
lexical,4,23127,15,50,0,50,3,0,0.06,0.06,1.0,0.06
lexical,4,23153,78,2587,0,2587,0,0,0.0,0.0,nan,0.0
lexical,4,23155,31,376,0,376,22,0,0.05851063829787234,0.05851063829787234,1.0,0.05851063829787234
lexical,4,23159,19,34,0,34,0,0,0.0,0.0,nan,0.0
lexical,4,23215,14,24,0,24,0,0,0.0,0.0,nan,0.0
lexical,4,23237,4,4,0,4,0,0,0.0,0.0,nan,0.0
lexical,4,23246,7,6,0,6,0,0,0.0,0.0,nan,0.0
lexical,4,23309,11,30,0,30,0,0,0.0,0.0,nan,0.0
lexical,4,23310,52,948,0,948,0,0,0.0,0.0,nan,0.0
lexical,4,23314,21,68,0,68,0,0,0.0,0.0,nan,0.0
lexical,4,23339,20,51,0,51,51,0,1.0,1.0,1.0,1.0
lexical,4,23411,49,857,0,857,242,0,0.2823803967327888,0.2823803967327888,1.0,0.2823803967327888
lexical,4,23418,42,437,0,437,0,0,0.0,0.0,nan,0.0
lexical,4,23433,28,222,0,222,11,0,0.04954954954954955,0.04954954954954955,1.0,0.04954954954954955
lexical,4,23453,8,12,0,12,12,0,1.0,1.0,1.0,1.0
lexical,4,23464,21,126,0,126,0,0,0.0,0.0,nan,0.0
lexical,4,23473,13,22,0,22,0,0,0.0,0.0,nan,0.0
lexical,4,23495,39,588,0,588,0,0,0.0,0.0,nan,0.0
lexical,4,23516,9,20,0,20,0,0,0.0,0.0,nan,0.0
lexical,4,23543,36,429,0,429,0,0,0.0,0.0,nan,0.0
lexical,4,23547,36,434,0,434,7,0,0.016129032258064516,0.016129032258064516,1.0,0.016129032258064516
lexical,4,23560,26,148,0,148,0,0,0.0,0.0,nan,0.0
lexical,4,23577,12,36,0,36,0,0,0.0,0.0,nan,0.0
lexical,4,23596,30,318,0,318,0,0,0.0,0.0,nan,0.0
lexical,4,23612,24,189,0,189,0,0,0.0,0.0,nan,0.0
lexical,4,23624,91,3469,0,3469,0,0,0.0,0.0,nan,0.0
lexical,4,23631,34,289,0,289,0,0,0.0,0.0,nan,0.0
lexical,4,23637,3,2,0,2,0,0,0.0,0.0,nan,0.0
lexical,4,23685,15,47,0,47,0,0,0.0,0.0,nan,0.0
lexical,4,23686,7,6,0,6,0,0,0.0,0.0,nan,0.0
lexical,4,23735,6,5,0,5,0,0,0.0,0.0,nan,0.0
lexical,4,23797,31,321,0,321,0,15,-0.04672897196261682,0.04672897196261682,0.0,-0.04672897196261682
lexical,4,23808,9,18,0,18,0,0,0.0,0.0,nan,0.0
lexical,4,23824,6,9,0,9,0,0,0.0,0.0,nan,0.0
lexical,4,23850,6,12,0,12,0,0,0.0,0.0,nan,0.0
lexical,4,23863,111,5679,0,5679,33,0,0.005810882197569995,0.005810882197569995,1.0,0.005810882197569995
lexical,4,23870,15,48,0,48,0,0,0.0,0.0,nan,0.0
lexical,4,23898,11,10,0,10,0,0,0.0,0.0,nan,0.0
lexical,4,23935,32,327,0,327,0,0,0.0,0.0,nan,0.0
lexical,4,23976,8,12,0,12,0,0,0.0,0.0,nan,0.0
lexical,4,23981,208,20270,0,20270,0,0,0.0,0.0,nan,0.0
lexical,4,24024,25,46,0,46,0,0,0.0,0.0,nan,0.0
lexical,4,24040,19,34,0,34,0,0,0.0,0.0,nan,0.0
lexical,4,24052,7,6,0,6,0,0,0.0,0.0,nan,0.0
lexical,4,24062,49,897,0,897,0,0,0.0,0.0,nan,0.0
lexical,4,24067,53,1137,0,1137,100,0,0.08795074758135445,0.08795074758135445,1.0,0.08795074758135445
lexical,4,24171,18,17,0,17,0,0,0.0,0.0,nan,0.0
lexical,4,24194,34,296,0,296,0,0,0.0,0.0,nan,0.0
lexical,4,24205,65,1796,0,1796,0,0,0.0,0.0,nan,0.0
lexical,4,24250,30,275,0,275,0,0,0.0,0.0,nan,0.0
lexical,4,24252,13,22,0,22,0,0,0.0,0.0,nan,0.0
lexical,4,24311,10,28,0,28,0,0,0.0,0.0,nan,0.0
lexical,4,24373,11,34,0,34,0,0,0.0,0.0,nan,0.0
lexical,4,24379,18,72,0,72,0,0,0.0,0.0,nan,0.0
lexical,4,24392,23,22,0,22,0,0,0.0,0.0,nan,0.0
lexical,4,24516,47,749,0,749,0,0,0.0,0.0,nan,0.0
lexical,4,24552,12,36,0,36,36,0,1.0,1.0,1.0,1.0
lexical,4,24605,29,170,0,170,22,1,0.12352941176470589,0.13529411764705881,0.9565217391304348,0.12352941176470589
lexical,4,24620,7,6,0,6,6,0,1.0,1.0,1.0,1.0
lexical,4,24621,29,259,0,259,0,0,0.0,0.0,nan,0.0
